SiteName,SiteHole,Lat,Lon,pLat325,pLon325,pLat475,pLon475,WaterDepth,MBSF,MCD,Age,ProxyValue,ProxyType,CleaningMethod,Species,LeadAuthor,Year,pubDOI,dataDOI,Notes
HadiSST,,39.5,134.5,,,,,,,,0,0.503,uk,,,,,,,Preindustrial SST estimate of uk from HadiSST 1870 to 1900
IODPU1425,,39.49067,134.4425,39.9343074,133.7167505,40.13898099,133.3785579,1909,0.19,,0.003117761,0.56,uk,,,Wittkoop,2017,https://doi.pangaea.de/10.1594/PANGAEA.881046,https://doi.pangaea.de/10.1594/PANGAEA.881046,
IODPU1425,,39.49067,134.4425,39.9343074,133.7167505,40.13898099,133.3785579,1909,2.63,,0.043156371,0.55,uk,,,Wittkoop,2017,https://doi.pangaea.de/10.1594/PANGAEA.881046,https://doi.pangaea.de/10.1594/PANGAEA.881046,
IODPU1425,,39.49067,134.4425,39.9343074,133.7167505,40.13898099,133.3785579,1909,4.19,,0.068754826,0.45,uk,,,Wittkoop,2017,https://doi.pangaea.de/10.1594/PANGAEA.881046,https://doi.pangaea.de/10.1594/PANGAEA.881046,
IODPU1425,,39.49067,134.4425,39.9343074,133.7167505,40.13898099,133.3785579,1909,6.59,,0.12613349,0.7,uk,,,Wittkoop,2017,https://doi.pangaea.de/10.1594/PANGAEA.881046,https://doi.pangaea.de/10.1594/PANGAEA.881046,
IODPU1425,,39.49067,134.4425,39.9343074,133.7167505,40.13898099,133.3785579,1909,8.99,,0.196147941,0.39,uk,,,Wittkoop,2017,https://doi.pangaea.de/10.1594/PANGAEA.881046,https://doi.pangaea.de/10.1594/PANGAEA.881046,
IODPU1425,,39.49067,134.4425,39.9343074,133.7167505,40.13898099,133.3785579,1909,10.166,,0.230455022,0.62,uk,,,Wittkoop,2017,https://doi.pangaea.de/10.1594/PANGAEA.881046,https://doi.pangaea.de/10.1594/PANGAEA.881046,
IODPU1425,,39.49067,134.4425,39.9343074,133.7167505,40.13898099,133.3785579,1909,11.39,,0.266162392,0.46,uk,,,Wittkoop,2017,https://doi.pangaea.de/10.1594/PANGAEA.881046,https://doi.pangaea.de/10.1594/PANGAEA.881046,
IODPU1425,,39.49067,134.4425,39.9343074,133.7167505,40.13898099,133.3785579,1909,14.6,,0.35980672,0.59,uk,,,Wittkoop,2017,https://doi.pangaea.de/10.1594/PANGAEA.881046,https://doi.pangaea.de/10.1594/PANGAEA.881046,
IODPU1425,,39.49067,134.4425,39.9343074,133.7167505,40.13898099,133.3785579,1909,17,,0.429821171,0.59,uk,,,Wittkoop,2017,https://doi.pangaea.de/10.1594/PANGAEA.881046,https://doi.pangaea.de/10.1594/PANGAEA.881046,
IODPU1425,,39.49067,134.4425,39.9343074,133.7167505,40.13898099,133.3785579,1909,19.41,,0.500127348,0.18,uk,,,Wittkoop,2017,https://doi.pangaea.de/10.1594/PANGAEA.881046,https://doi.pangaea.de/10.1594/PANGAEA.881046,
