SiteName,SiteHole,Lat,Lon,pLat325,pLon325,pLat475,pLon475,WaterDepth,MBSF,MCD,Age,ProxyValue,ProxyType,CleaningMethod,Species,LeadAuthor,Year,pubDOI,dataDOI,Notes
HadiSST,,-41.5,-171.5,,,,,,,,0,0.542,uk,,,,,,,Preindustrial estimate from HadiSST 1870 to 1900
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,97.92,105.88,2.9052,0.698,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,98.8,108.6,2.957,0.675,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,98.86,108.66,2.969,0.624,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,99.2,109,2.973,0.625,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,99.6,109.4,2.978,0.577,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,100.3,110.1,2.986,0.672,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,100.36,110.16,2.987,0.663,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,100.7,110.5,2.991,0.637,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,101.1,110.9,2.996,0.643,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,101.8,111.6,3.004,0.694,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,101.94,111.74,3.006,0.618,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,102.2,112,3.009,0.669,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,102.6,112.4,3.015,0.632,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,103.44,113.24,3.066,0.612,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,103.7,113.5,3.078,0.708,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,104.1,113.9,3.094,0.672,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,104.8,114.6,3.121,0.628,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,104.86,114.66,3.125,0.563,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,105.2,115,3.14,0.584,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,105.6,115.4,3.152,0.602,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,106.3,116.1,3.168,0.636,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,106.36,116.16,3.169,0.61,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,106.7,116.5,3.18,0.668,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,107.1,116.9,3.189,0.639,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,107.92,117.94,3.193,0.652,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,108.3,118.32,3.215,0.647,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,108.36,118.38,3.216,0.607,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,108.7,118.72,3.219,0.701,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,109.1,119.12,3.223,0.7,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,109.42,119.44,3.229,0.661,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,109.8,119.82,3.246,0.697,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,109.92,119.94,3.253,0.62,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,110.2,120.22,3.267,0.671,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,110.6,120.62,3.285,0.602,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,110.92,120.94,3.292,0.572,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,111.3,121.32,3.298,0.612,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,111.42,121.44,3.3,0.632,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,111.7,121.72,3.305,0.607,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,112.1,122.12,3.313,0.692,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,112.42,122.44,3.319,0.661,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,112.8,122.82,3.328,0.52,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,112.92,122.94,3.332,0.51,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,113.2,123.22,3.341,0.672,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,113.6,123.62,3.352,0.737,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,113.92,123.94,3.361,0.66,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,114.3,124.32,3.37,0.647,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,114.37,124.39,3.372,0.678,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,114.7,124.72,3.384,0.58,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
ODP1123,B,-41.786,-171.499,-42.53705287,-169.7563489,-42.89086765,-168.9470598,3290,115.1,125.12,3.401,0.667,uk,,,Grant,2023,https://doi.org/10.5194/egusphere-2023-108,https://doi.org/10.5194/egusphere-2023-108,
