SiteName,SiteHole,Lat,Lon,pLat325,pLon325,pLat475,pLon475,WaterDepth,MBSF,MCD,Age,ProxyValue,ProxyType,CleaningMethod,Species,LeadAuthor,Year,pubDOI,dataDOI,Notes
ODP1147,,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,,0,0.909,uk,,,Jia,2008,https://doi.org/10.1029/2008GL034792,,used uppermost value
ODP1147,B,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,0.04,0.000257,0.92,uk,,,Li,2017,https://doi.org/10.1016/j.quascirev.2017.08.005,https://doi.org/10.25921/xyyc-g588,
ODP1147,B,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,0.55,0.003537,0.901,uk,,,Li,2017,https://doi.org/10.1016/j.quascirev.2017.08.005,https://doi.org/10.25921/xyyc-g588,
ODP1147,B,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,1.01,0.006495,0.832,uk,,,Li,2017,https://doi.org/10.1016/j.quascirev.2017.08.005,https://doi.org/10.25921/xyyc-g588,
ODP1147,B,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,1.51,0.009711,0.799,uk,,,Li,2017,https://doi.org/10.1016/j.quascirev.2017.08.005,https://doi.org/10.25921/xyyc-g588,
ODP1147,,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,,0.01,0.8,uk,,,Jia,2008,https://doi.org/10.1029/2008GL034792,,
ODP1147,B,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,2.01,0.012926,0.784,uk,,,Li,2017,https://doi.org/10.1016/j.quascirev.2017.08.005,https://doi.org/10.25921/xyyc-g588,
ODP1147,B,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,2.51,0.016141,0.787,uk,,,Li,2017,https://doi.org/10.1016/j.quascirev.2017.08.005,https://doi.org/10.25921/xyyc-g588,
ODP1147,,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,,0.02,0.811,uk,,,Jia,2008,https://doi.org/10.1029/2008GL034792,,
ODP1147,B,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,3.51,0.022,0.797,uk,,,Li,2017,https://doi.org/10.1016/j.quascirev.2017.08.005,https://doi.org/10.25921/xyyc-g588,
ODP1147,B,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,4.01,0.0245,0.791,uk,,,Li,2017,https://doi.org/10.1016/j.quascirev.2017.08.005,https://doi.org/10.25921/xyyc-g588,
ODP1147,B,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,4.51,0.027,0.784,uk,,,Li,2017,https://doi.org/10.1016/j.quascirev.2017.08.005,https://doi.org/10.25921/xyyc-g588,
ODP1147,B,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,5.04,0.02965,0.802,uk,,,Li,2017,https://doi.org/10.1016/j.quascirev.2017.08.005,https://doi.org/10.25921/xyyc-g588,
ODP1147,,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,,0.03,0.835,uk,,,Jia,2008,https://doi.org/10.1029/2008GL034792,,
ODP1147,B,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,5.51,0.032,0.812,uk,,,Li,2017,https://doi.org/10.1016/j.quascirev.2017.08.005,https://doi.org/10.25921/xyyc-g588,
ODP1147,B,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,6.01,0.0345,0.804,uk,,,Li,2017,https://doi.org/10.1016/j.quascirev.2017.08.005,https://doi.org/10.25921/xyyc-g588,
ODP1147,C,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,6.21,0.0355,0.82,uk,,,Li,2017,https://doi.org/10.1016/j.quascirev.2017.08.005,https://doi.org/10.25921/xyyc-g588,
ODP1147,B,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,6.51,0.0375,0.818,uk,,,Li,2017,https://doi.org/10.1016/j.quascirev.2017.08.005,https://doi.org/10.25921/xyyc-g588,
ODP1147,C,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,6.71,0.039,0.808,uk,,,Li,2017,https://doi.org/10.1016/j.quascirev.2017.08.005,https://doi.org/10.25921/xyyc-g588,
ODP1147,,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,,0.04,0.824,uk,,,Jia,2008,https://doi.org/10.1029/2008GL034792,,
ODP1147,B,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,7.01,0.04125,0.812,uk,,,Li,2017,https://doi.org/10.1016/j.quascirev.2017.08.005,https://doi.org/10.25921/xyyc-g588,
ODP1147,C,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,7.21,0.04275,0.811,uk,,,Li,2017,https://doi.org/10.1016/j.quascirev.2017.08.005,https://doi.org/10.25921/xyyc-g588,
ODP1147,B,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,7.51,0.045,0.808,uk,,,Li,2017,https://doi.org/10.1016/j.quascirev.2017.08.005,https://doi.org/10.25921/xyyc-g588,
ODP1147,C,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,7.71,0.0465,0.827,uk,,,Li,2017,https://doi.org/10.1016/j.quascirev.2017.08.005,https://doi.org/10.25921/xyyc-g588,
ODP1147,B,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,8.01,0.04875,0.802,uk,,,Li,2017,https://doi.org/10.1016/j.quascirev.2017.08.005,https://doi.org/10.25921/xyyc-g588,
ODP1147,,18.835,116.55,19.21429978,115.7969542,19.38883493,115.4700302,3270,,,0.05,0.7965,uk,,,Jia,2008,https://doi.org/10.1029/2008GL034792,,
