SiteName,SiteHole,Lat,Lon,pLat325,pLon325,pLat475,pLon475,WaterDepth,MBSF,MCD,Age,ProxyValue,ProxyType,CleaningMethod,Species,LeadAuthor,Year,pubDOI,dataDOI,notes,BIT,MI,deltaRI,QualityFlag
HadiSST,,-18.5,117.5,,,,,,,,0,0.666,tex,,,,,,,Preindustrial estimate from HadiSST 1870 to 1900,,,,0
IODPU1463,NaN,-18.965,117.623,-20.67738203,116.4185195,-21.46444142,115.8434749,145,5.95,NaN,0.45148,0.774,tex,NaN,NaN,Christensen,2017,https://doi.org/10.1002/2017GL072977,https://doi.org/10.1594/PANGAEA.893472,,0.12,NaN,NaN,0
IODPU1463,NaN,-18.965,117.623,-20.67738203,116.4185195,-21.46444142,115.8434749,145,15.65,NaN,0.48601,0.727,tex,NaN,NaN,Christensen,2017,https://doi.org/10.1002/2017GL072977,https://doi.org/10.1594/PANGAEA.893472,,0.11,NaN,NaN,0
IODPU1463,NaN,-18.965,117.623,-20.67738203,116.4185195,-21.46444142,115.8434749,145,61.35,NaN,0.76052,0.673,tex,NaN,NaN,Christensen,2017,https://doi.org/10.1002/2017GL072977,https://doi.org/10.1594/PANGAEA.893472,,0.17,NaN,NaN,0
IODPU1463,NaN,-18.965,117.623,-20.67738203,116.4185195,-21.46444142,115.8434749,145,88.35,NaN,1.0054,0.692,tex,NaN,NaN,Christensen,2017,https://doi.org/10.1002/2017GL072977,https://doi.org/10.1594/PANGAEA.893472,,0.24,NaN,NaN,0
IODPU1463,NaN,-18.965,117.623,-20.67738203,116.4185195,-21.46444142,115.8434749,145,126.3,NaN,1.3904,0.694,tex,NaN,NaN,Christensen,2017,https://doi.org/10.1002/2017GL072977,https://doi.org/10.1594/PANGAEA.893472,,0.16,NaN,NaN,0
IODPU1463,NaN,-18.965,117.623,-20.67738203,116.4185195,-21.46444142,115.8434749,145,161.45,NaN,1.504,0.676156584,tex,NaN,NaN,Smith,2020,https://doi.org/10.1029/2020PA003872,https://doi.org/10.25921/e1p0-9t22,,0.244,0.297542044,0.001365906,0
IODPU1463,NaN,-18.965,117.623,-20.67738203,116.4185195,-21.46444142,115.8434749,145,161.8,NaN,1.507,0.632867133,tex,NaN,NaN,Smith,2020,https://doi.org/10.1029/2020PA003872,https://doi.org/10.25921/e1p0-9t22,,0.402,0.339261286,0.06142139,0
IODPU1463,NaN,-18.965,117.623,-20.67738203,116.4185195,-21.46444142,115.8434749,145,162.15,NaN,1.509,0.613718412,tex,NaN,NaN,Smith,2020,https://doi.org/10.1029/2020PA003872,https://doi.org/10.25921/e1p0-9t22,,0.38,0.335172414,0.01356143,0
IODPU1463,NaN,-18.965,117.623,-20.67738203,116.4185195,-21.46444142,115.8434749,145,162.5,NaN,1.511,0.629370629,tex,NaN,NaN,Smith,2020,https://doi.org/10.1029/2020PA003872,https://doi.org/10.25921/e1p0-9t22,,0.341,0.335149864,0.033073762,0
IODPU1463,NaN,-18.965,117.623,-20.67738203,116.4185195,-21.46444142,115.8434749,145,162.95,NaN,1.514,0.631034483,tex,NaN,NaN,Smith,2020,https://doi.org/10.1029/2020PA003872,https://doi.org/10.25921/e1p0-9t22,,0.366,0.337837838,0.025142449,0
IODPU1463,NaN,-18.965,117.623,-20.67738203,116.4185195,-21.46444142,115.8434749,145,163.3,NaN,1.516,0.64556962,tex,NaN,NaN,Smith,2020,https://doi.org/10.1029/2020PA003872,https://doi.org/10.25921/e1p0-9t22,,0.219,0.258777633,0.154444961,0
IODPU1463,NaN,-18.965,117.623,-20.67738203,116.4185195,-21.46444142,115.8434749,145,163.65,NaN,1.518,0.650224215,tex,NaN,NaN,Smith,2020,https://doi.org/10.1029/2020PA003872,https://doi.org/10.25921/e1p0-9t22,,0.194,0.242930591,0.200698461,0
IODPU1463,NaN,-18.965,117.623,-20.67738203,116.4185195,-21.46444142,115.8434749,145,164,NaN,1.521,0.660098522,tex,NaN,NaN,Smith,2020,https://doi.org/10.1029/2020PA003872,https://doi.org/10.25921/e1p0-9t22,,0.161,0.214017522,0.288652066,0
IODPU1463,NaN,-18.965,117.623,-20.67738203,116.4185195,-21.46444142,115.8434749,145,164.45,NaN,1.524,0.668032787,tex,NaN,NaN,Smith,2020,https://doi.org/10.1029/2020PA003872,https://doi.org/10.25921/e1p0-9t22,,0.207,0.25794155,0.142776135,0
IODPU1463,NaN,-18.965,117.623,-20.67738203,116.4185195,-21.46444142,115.8434749,145,164.8,NaN,1.526,0.657777778,tex,NaN,NaN,Smith,2020,https://doi.org/10.1029/2020PA003872,https://doi.org/10.25921/e1p0-9t22,,0.19,0.245186136,0.17301916,0
IODPU1463,NaN,-18.965,117.623,-20.67738203,116.4185195,-21.46444142,115.8434749,145,165.15,NaN,1.528,0.663716814,tex,NaN,NaN,Smith,2020,https://doi.org/10.1029/2020PA003872,https://doi.org/10.25921/e1p0-9t22,,0.189,0.241161616,0.205535516,0
IODPU1463,NaN,-18.965,117.623,-20.67738203,116.4185195,-21.46444142,115.8434749,145,165.5,NaN,1.53,0.644859813,tex,NaN,NaN,Smith,2020,https://doi.org/10.1029/2020PA003872,https://doi.org/10.25921/e1p0-9t22,,0.215,0.241153342,0.167939383,0
IODPU1463,NaN,-18.965,117.623,-20.67738203,116.4185195,-21.46444142,115.8434749,145,166.3,NaN,1.536,0.638743455,tex,NaN,NaN,Smith,2020,https://doi.org/10.1029/2020PA003872,https://doi.org/10.25921/e1p0-9t22,,0.193,0.214285714,0.261008745,0
IODPU1463,NaN,-18.965,117.623,-20.67738203,116.4185195,-21.46444142,115.8434749,145,166.65,NaN,1.538,0.661835749,tex,NaN,NaN,Smith,2020,https://doi.org/10.1029/2020PA003872,https://doi.org/10.25921/e1p0-9t22,,0.17,0.211111111,0.327227216,0
IODPU1463,NaN,-18.965,117.623,-20.67738203,116.4185195,-21.46444142,115.8434749,145,166.85,NaN,1.539,0.689814815,tex,NaN,NaN,Smith,2020,https://doi.org/10.1029/2020PA003872,https://doi.org/10.25921/e1p0-9t22,,0.147,0.211538462,0.304353738,0
IODPU1463,NaN,-18.965,117.623,-20.67738203,116.4185195,-21.46444142,115.8434749,145,167.2,NaN,1.541,0.688963211,tex,NaN,NaN,Smith,2020,https://doi.org/10.1029/2020PA003872,https://doi.org/10.25921/e1p0-9t22,,0.273,0.310606061,0.001403743,0
IODPU1463,NaN,-18.965,117.623,-20.67738203,116.4185195,-21.46444142,115.8434749,145,167.65,NaN,1.544,0.641509434,tex,NaN,NaN,Smith,2020,https://doi.org/10.1029/2020PA003872,https://doi.org/10.25921/e1p0-9t22,,0.306,0.302543507,0.020668209,0
IODPU1463,NaN,-18.965,117.623,-20.67738203,116.4185195,-21.46444142,115.8434749,145,168,NaN,1.546,0.660305344,tex,NaN,NaN,Smith,2020,https://doi.org/10.1029/2020PA003872,https://doi.org/10.25921/e1p0-9t22,,0.272,0.292105263,0.019904668,0
