SiteName,SiteHole,Lat,Lon,pLat325,pLon325,pLat475,pLon475,WaterDepth,MBSF,MCD,Age,ProxyValue,ProxyType,CleaningMethod,Species,LeadAuthor,Year,pubDOI,dataDOI,notes,BIT,MI,deltaRI,QualityFlag
ODP882,NaN,50.363,167.5998,,,,,3255,,,0,0.474,tex,,,Tierney,2015,https://doi.org/10.1038/sdata.2015.29,https://www.ncei.noaa.gov/access/paleo-search/study/18615,1 coretop same site,,,,0
ODP882,NaN,50.363,167.5998,49.75175608,170.1906615,49.45702667,171.3682123,3255,NaN,NaN,0.0422,0.426523087,tex,NaN,NaN,Yamamoto,2016,https://doi.org/10.1016/j.dsr2.2015.03.005,https://doi.org/10.1594/PANGAEA.861265,,NaN,0.168618686,0.126254374,0
ODP882,NaN,50.363,167.5998,49.75175608,170.1906615,49.45702667,171.3682123,3255,NaN,NaN,0.0752,0.36205698,tex,NaN,NaN,Yamamoto,2016,https://doi.org/10.1016/j.dsr2.2015.03.005,https://doi.org/10.1594/PANGAEA.861265,,NaN,0.197078779,0.065166786,0
ODP882,NaN,50.363,167.5998,49.75175608,170.1906615,49.45702667,171.3682123,3255,NaN,NaN,0.1056,0.378230227,tex,NaN,NaN,Yamamoto,2016,https://doi.org/10.1016/j.dsr2.2015.03.005,https://doi.org/10.1594/PANGAEA.861265,,NaN,0.190903023,0.10823543,0
ODP882,NaN,50.363,167.5998,49.75175608,170.1906615,49.45702667,171.3682123,3255,NaN,NaN,0.1506,0.397284961,tex,NaN,NaN,Yamamoto,2016,https://doi.org/10.1016/j.dsr2.2015.03.005,https://doi.org/10.1594/PANGAEA.861265,,NaN,0.162001848,0.04368314,0
ODP882,NaN,50.363,167.5998,49.75175608,170.1906615,49.45702667,171.3682123,3255,NaN,NaN,0.2264,0.391617723,tex,NaN,NaN,Yamamoto,2016,https://doi.org/10.1016/j.dsr2.2015.03.005,https://doi.org/10.1594/PANGAEA.861265,,NaN,0.155929219,0.225587959,0
ODP882,NaN,50.363,167.5998,49.75175608,170.1906615,49.45702667,171.3682123,3255,NaN,NaN,0.2574,0.415922192,tex,NaN,NaN,Yamamoto,2016,https://doi.org/10.1016/j.dsr2.2015.03.005,https://doi.org/10.1594/PANGAEA.861265,,NaN,0.182384747,0.023415604,0
ODP882,NaN,50.363,167.5998,49.75175608,170.1906615,49.45702667,171.3682123,3255,NaN,NaN,0.282,0.44293292,tex,NaN,NaN,Yamamoto,2016,https://doi.org/10.1016/j.dsr2.2015.03.005,https://doi.org/10.1594/PANGAEA.861265,,NaN,0.152932092,0.136626107,0
ODP882,NaN,50.363,167.5998,49.75175608,170.1906615,49.45702667,171.3682123,3255,NaN,NaN,0.3279,0.418310264,tex,NaN,NaN,Yamamoto,2016,https://doi.org/10.1016/j.dsr2.2015.03.005,https://doi.org/10.1594/PANGAEA.861265,,NaN,0.213675621,0.19383592,0
ODP882,NaN,50.363,167.5998,49.75175608,170.1906615,49.45702667,171.3682123,3255,NaN,NaN,0.3767,0.393239105,tex,NaN,NaN,Yamamoto,2016,https://doi.org/10.1016/j.dsr2.2015.03.005,https://doi.org/10.1594/PANGAEA.861265,,NaN,0.198008126,0.134128708,0
ODP882,NaN,50.363,167.5998,49.75175608,170.1906615,49.45702667,171.3682123,3255,NaN,NaN,0.4332,0.419131641,tex,NaN,NaN,Yamamoto,2016,https://doi.org/10.1016/j.dsr2.2015.03.005,https://doi.org/10.1594/PANGAEA.861265,,NaN,0.165438131,0.032270516,0
