SiteName,SiteHole,Lat,Lon,pLat325,pLon325,pLat475,pLon475,WaterDepth,MBSF,MCD,Age,ProxyValue,ProxyType,CleaningMethod,Species,LeadAuthor,Year,pubDOI,dataDOI,Notes
GeoB1704-1 GeoB1705-2 GeoB1706-1 GeoB1707-2,,-19.541,11.206,,,,,,,,0,0.663,uk,,,Tierney,2018,https://doi.org/10.1002/2017PA003201,https://doi.org/10.25921/k1a1-8c59,4 coretops 70 km
ODP1081,,-19.619944,11.319333,-20.21081038,10.57775376,-20.48353898,10.23455696,794,0.213,,0.00194,0.6215,uk,,,Rosell-Mele,2014,https://doi.org/10.1016/j.epsl.2013.10.041,https://doi.org/10.1594/PANGAEA.841833,
ODP1081,,-19.619944,11.319333,-20.21081038,10.57775376,-20.48353898,10.23455696,794,1.213,,0.00993,0.6545,uk,,,Rosell-Mele,2014,https://doi.org/10.1016/j.epsl.2013.10.041,https://doi.org/10.1594/PANGAEA.841833,
ODP1081,,-19.619944,11.319333,-20.21081038,10.57775376,-20.48353898,10.23455696,794,2.213,,0.01792,0.5555,uk,,,Rosell-Mele,2014,https://doi.org/10.1016/j.epsl.2013.10.041,https://doi.org/10.1594/PANGAEA.841833,
ODP1081,,-19.619944,11.319333,-20.21081038,10.57775376,-20.48353898,10.23455696,794,2.713,,0.02192,0.5555,uk,,,Rosell-Mele,2014,https://doi.org/10.1016/j.epsl.2013.10.041,https://doi.org/10.1594/PANGAEA.841833,
ODP1081,,-19.619944,11.319333,-20.21081038,10.57775376,-20.48353898,10.23455696,794,3.713,,0.02991,0.5918,uk,,,Rosell-Mele,2014,https://doi.org/10.1016/j.epsl.2013.10.041,https://doi.org/10.1594/PANGAEA.841833,
ODP1081,,-19.619944,11.319333,-20.21081038,10.57775376,-20.48353898,10.23455696,794,4.463,,0.0359,0.5522,uk,,,Rosell-Mele,2014,https://doi.org/10.1016/j.epsl.2013.10.041,https://doi.org/10.1594/PANGAEA.841833,
ODP1081,,-19.619944,11.319333,-20.21081038,10.57775376,-20.48353898,10.23455696,794,5.714,,0.04589,0.5588,uk,,,Rosell-Mele,2014,https://doi.org/10.1016/j.epsl.2013.10.041,https://doi.org/10.1594/PANGAEA.841833,
ODP1081,,-19.619944,11.319333,-20.21081038,10.57775376,-20.48353898,10.23455696,794,6.714,,0.05388,0.5654,uk,,,Rosell-Mele,2014,https://doi.org/10.1016/j.epsl.2013.10.041,https://doi.org/10.1594/PANGAEA.841833,
ODP1081,,-19.619944,11.319333,-20.21081038,10.57775376,-20.48353898,10.23455696,794,7.213,,0.05787,0.6017,uk,,,Rosell-Mele,2014,https://doi.org/10.1016/j.epsl.2013.10.041,https://doi.org/10.1594/PANGAEA.841833,
ODP1081,,-19.619944,11.319333,-20.21081038,10.57775376,-20.48353898,10.23455696,794,7.713,,0.06224,0.5852,uk,,,Rosell-Mele,2014,https://doi.org/10.1016/j.epsl.2013.10.041,https://doi.org/10.1594/PANGAEA.841833,
ODP1081,,-19.619944,11.319333,-20.21081038,10.57775376,-20.48353898,10.23455696,794,10.709,,0.11956,0.7403,uk,,,Rosell-Mele,2014,https://doi.org/10.1016/j.epsl.2013.10.041,https://doi.org/10.1594/PANGAEA.841833,
