SiteName,SiteHole,Lat,Lon,pLat325,pLon325,pLat475,pLon475,WaterDepth,MBSF,MCD,Age,ProxyValue,ProxyType,CleaningMethod,Species,LeadAuthor,Year,pubDOI,dataDOI,notes,BIT,MI,deltaRI,QualityFlag
BOFS5K,,50.865,-21.688,,,,,,,,0,0.482,tex,,,Tierney,2015,https://doi.org/10.1038/sdata.2015.29,https://www.ncei.noaa.gov/access/paleo-search/study/18615,1 coretop 212 km,,,,0
DSDP609,B,49.8778,-24.2382,49.42258896,-24.95432443,49.2118763,-25.28401237,3883,258.77,NaN,3.96569617,0.642395948,tex,NaN,NaN,Auderset,2019,https://doi.org/10.1016/j.epsl.2019.05.022,https://doi.org/10.1594/PANGAEA.937814,,0.30125037,0.48816839,1.26671303,1
DSDP609,B,49.8778,-24.2382,49.42258896,-24.95432443,49.2118763,-25.28401237,3883,258.98,NaN,3.972525234,0.681094803,tex,NaN,NaN,Auderset,2019,https://doi.org/10.1016/j.epsl.2019.05.022,https://doi.org/10.1594/PANGAEA.937814,,0.25401776,0.57367574,1.48264308,1
DSDP609,B,49.8778,-24.2382,49.42258896,-24.95432443,49.2118763,-25.28401237,3883,259.37,NaN,3.985116049,0.582030814,tex,NaN,NaN,Auderset,2019,https://doi.org/10.1016/j.epsl.2019.05.022,https://doi.org/10.1594/PANGAEA.937814,,0.22518327,0.35142768,0.7771952,1
DSDP609,B,49.8778,-24.2382,49.42258896,-24.95432443,49.2118763,-25.28401237,3883,259.58,NaN,3.990868804,0.549021696,tex,NaN,NaN,Auderset,2019,https://doi.org/10.1016/j.epsl.2019.05.022,https://doi.org/10.1594/PANGAEA.937814,,0.21593637,0.32813086,0.79185971,1
DSDP609,B,49.8778,-24.2382,49.42258896,-24.95432443,49.2118763,-25.28401237,3883,259.78,NaN,3.996347618,0.557496168,tex,NaN,NaN,Auderset,2019,https://doi.org/10.1016/j.epsl.2019.05.022,https://doi.org/10.1594/PANGAEA.937814,,0.23859948,0.36432438,0.80013716,1
DSDP609,B,49.8778,-24.2382,49.42258896,-24.95432443,49.2118763,-25.28401237,3883,259.97,NaN,4.001552491,0.49382659,tex,NaN,NaN,Auderset,2019,https://doi.org/10.1016/j.epsl.2019.05.022,https://doi.org/10.1594/PANGAEA.937814,,0.03410113,0.47746509,0.90575156,1
DSDP609,B,49.8778,-24.2382,49.42258896,-24.95432443,49.2118763,-25.28401237,3883,260.17,NaN,4.007031305,0.602767301,tex,NaN,NaN,Auderset,2019,https://doi.org/10.1016/j.epsl.2019.05.022,https://doi.org/10.1594/PANGAEA.937814,,0.31009351,0.46282138,1.08157724,1
DSDP609,B,49.8778,-24.2382,49.42258896,-24.95432443,49.2118763,-25.28401237,3883,260.38,NaN,4.01278406,0.697603423,tex,NaN,NaN,Auderset,2019,https://doi.org/10.1016/j.epsl.2019.05.022,https://doi.org/10.1594/PANGAEA.937814,,0.28147416,0.48657375,1.31140991,1
DSDP609,B,49.8778,-24.2382,49.42258896,-24.95432443,49.2118763,-25.28401237,3883,260.58,NaN,4.018262874,0.522374759,tex,NaN,NaN,Auderset,2019,https://doi.org/10.1016/j.epsl.2019.05.022,https://doi.org/10.1594/PANGAEA.937814,,0.34560465,0.35435908,0.1977554,1
DSDP609,B,49.8778,-24.2382,49.42258896,-24.95432443,49.2118763,-25.28401237,3883,260.78,NaN,4.023741688,0.531373852,tex,NaN,NaN,Auderset,2019,https://doi.org/10.1016/j.epsl.2019.05.022,https://doi.org/10.1594/PANGAEA.937814,,0.38540754,0.68214622,1.488489,1
DSDP609,B,49.8778,-24.2382,49.42258896,-24.95432443,49.2118763,-25.28401237,3883,260.98,NaN,4.029220502,0.558965148,tex,NaN,NaN,Auderset,2019,https://doi.org/10.1016/j.epsl.2019.05.022,https://doi.org/10.1594/PANGAEA.937814,,0.20497659,0.33967693,0.78217297,1
DSDP609,B,49.8778,-24.2382,49.42258896,-24.95432443,49.2118763,-25.28401237,3883,261.18,NaN,4.034699317,0.593442533,tex,NaN,NaN,Auderset,2019,https://doi.org/10.1016/j.epsl.2019.05.022,https://doi.org/10.1594/PANGAEA.937814,,0.03569051,0.20977669,0.31384914,0
DSDP609,B,49.8778,-24.2382,49.42258896,-24.95432443,49.2118763,-25.28401237,3883,261.38,NaN,4.040178131,0.670919562,tex,NaN,NaN,Auderset,2019,https://doi.org/10.1016/j.epsl.2019.05.022,https://doi.org/10.1594/PANGAEA.937814,,0.32523941,0.38274172,1.16888451,1
DSDP609,B,49.8778,-24.2382,49.42258896,-24.95432443,49.2118763,-25.28401237,3883,261.6,NaN,4.054310705,0.682449791,tex,NaN,NaN,Auderset,2019,https://doi.org/10.1016/j.epsl.2019.05.022,https://doi.org/10.1594/PANGAEA.937814,,0.37981276,0.35932368,1.26648461,1
DSDP609,B,49.8778,-24.2382,49.42258896,-24.95432443,49.2118763,-25.28401237,3883,261.78,NaN,4.068543682,0.717313445,tex,NaN,NaN,Auderset,2019,https://doi.org/10.1016/j.epsl.2019.05.022,https://doi.org/10.1594/PANGAEA.937814,,0.25368419,0.36198746,1.14821877,1
DSDP609,B,49.8778,-24.2382,49.42258896,-24.95432443,49.2118763,-25.28401237,3883,261.98,NaN,4.08277666,0.708888482,tex,NaN,NaN,Auderset,2019,https://doi.org/10.1016/j.epsl.2019.05.022,https://doi.org/10.1594/PANGAEA.937814,,0.35818942,0.35037044,0.88480509,1
DSDP609,B,49.8778,-24.2382,49.42258896,-24.95432443,49.2118763,-25.28401237,3883,262.18,NaN,4.097009637,0.658813112,tex,NaN,NaN,Auderset,2019,https://doi.org/10.1016/j.epsl.2019.05.022,https://doi.org/10.1594/PANGAEA.937814,,0.21120731,0.34683518,0.92889005,1
