SiteName,SiteHole,Lat,Lon,pLat325,pLon325,pLat475,pLon475,WaterDepth,MBSF,MCD,Age,ProxyValue,ProxyType,CleaningMethod,Species,LeadAuthor,Year,pubDOI,dataDOI,notes,BIT,MI,deltaRI,QualityFlag
HadiSST,,-27.5,112.5,,,,,,,,0,0.581,tex,,,,,,,Preindustrial estimate from HadiSST 1870 to 1900,,,,0
IODPU1460,NaN,-27.3748,112.9236,-29.05359974,111.5847586,-29.8235594,110.9422659,214,0,NaN,0.002502488,0.658003887,tex,NaN,NaN,Petrick,2019,https://doi.org/10.1038/s41598-019-53382-0,https://doi.org/10.1594/PANGAEA.913189,,0.02496539,0.20408513,0.37905012,0
IODPU1460,NaN,-27.3748,112.9236,-29.05359974,111.5847586,-29.8235594,110.9422659,214,0.38,NaN,0.004274933,0.655936271,tex,NaN,NaN,Petrick,2019,https://doi.org/10.1038/s41598-019-53382-0,https://doi.org/10.1594/PANGAEA.913189,,0.02366622,0.19196207,0.44009193,0
IODPU1460,NaN,-27.3748,112.9236,-29.05359974,111.5847586,-29.8235594,110.9422659,214,0.78,NaN,0.006140665,0.658663211,tex,NaN,NaN,Petrick,2019,https://doi.org/10.1038/s41598-019-53382-0,https://doi.org/10.1594/PANGAEA.913189,,0.03154513,0.19702946,0.37324165,0
IODPU1460,NaN,-27.3748,112.9236,-29.05359974,111.5847586,-29.8235594,110.9422659,214,0.98,NaN,0.007073531,0.656952314,tex,NaN,NaN,Petrick,2019,https://doi.org/10.1038/s41598-019-53382-0,https://doi.org/10.1594/PANGAEA.913189,,0.02109746,0.20656944,0.37687708,0
IODPU1460,NaN,-27.3748,112.9236,-29.05359974,111.5847586,-29.8235594,110.9422659,214,1.2,NaN,0.008099684,0.644283742,tex,NaN,NaN,Petrick,2019,https://doi.org/10.1038/s41598-019-53382-0,https://doi.org/10.1594/PANGAEA.913189,,0,0.19265046,0.44487276,0
IODPU1460,NaN,-27.3748,112.9236,-29.05359974,111.5847586,-29.8235594,110.9422659,214,1.6,NaN,0.009965416,0.637161723,tex,NaN,NaN,Petrick,2019,https://doi.org/10.1038/s41598-019-53382-0,https://doi.org/10.1594/PANGAEA.913189,,0.02686526,0.20368692,0.40797308,0
IODPU1460,NaN,-27.3748,112.9236,-29.05359974,111.5847586,-29.8235594,110.9422659,214,2.4,NaN,0.013696879,0.625175686,tex,NaN,NaN,Petrick,2019,https://doi.org/10.1038/s41598-019-53382-0,https://doi.org/10.1594/PANGAEA.913189,,0.02150077,0.21281373,0.43304812,0
IODPU1460,NaN,-27.3748,112.9236,-29.05359974,111.5847586,-29.8235594,110.9422659,214,2.85,NaN,0.015795828,0.635466727,tex,NaN,NaN,Petrick,2019,https://doi.org/10.1038/s41598-019-53382-0,https://doi.org/10.1594/PANGAEA.913189,,0.0374443,0.21472959,0.2416641,0
IODPU1460,NaN,-27.3748,112.9236,-29.05359974,111.5847586,-29.8235594,110.9422659,214,3.15,NaN,0.017195127,0.59256678,tex,NaN,NaN,Petrick,2019,https://doi.org/10.1038/s41598-019-53382-0,https://doi.org/10.1594/PANGAEA.913189,,0.03735271,0.2015313,0.44133041,0
IODPU1460,NaN,-27.3748,112.9236,-29.05359974,111.5847586,-29.8235594,110.9422659,214,3.58,NaN,0.023956098,0.586287628,tex,NaN,NaN,Petrick,2019,https://doi.org/10.1038/s41598-019-53382-0,https://doi.org/10.1594/PANGAEA.913189,,0.01856431,0.20142177,0.4742005,0
IODPU1460,NaN,-27.3748,112.9236,-29.05359974,111.5847586,-29.8235594,110.9422659,214,3.9,NaN,0.036645227,0.604087326,tex,NaN,NaN,Petrick,2019,https://doi.org/10.1038/s41598-019-53382-0,https://doi.org/10.1594/PANGAEA.913189,,0.02257359,0.18804833,0.4618736,0
