SiteName,SiteHole,Lat,Lon,pLat325,pLon325,pLat475,pLon475,WaterDepth,MBSF,MCD,Age,ProxyValue,ProxyType,CleaningMethod,Species,LeadAuthor,Year,pubDOI,dataDOI,notes,BIT,MI,deltaRI,QualityFlag
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,130.37,NaN,2.6562,0.483119792,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.09,0.18842277,0.09074475,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,131.94,NaN,2.6822,0.490692127,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.08,0.17959202,0.05105507,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,132.85,NaN,2.7008,0.476139523,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.04,0.20466488,0.03677841,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,134.02,NaN,2.7248,0.459149858,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.04,0.17137721,0.12452472,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,134.8,NaN,2.7392,0.529707124,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.12,0.1811266,0.11314893,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,135.54,NaN,2.7523,0.568392672,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.19,0.19485387,0.00611584,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,136.46,NaN,2.7686,0.502638494,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.1,0.225544,0.26717252,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,137.01,NaN,2.7784,0.515378729,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.16,0.20409393,0.17749453,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,137.95,NaN,2.795,0.530240497,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.18,0.15898187,0.04261527,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,138.5,NaN,2.8114,0.496990466,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.04,0.20624441,0.22866131,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,139.32,NaN,2.8354,0.500585439,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.15,0.20757764,0.2698708,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,140.05,NaN,2.8545,0.52748084,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.15,0.21294479,0.11991271,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,140.85,NaN,2.8755,0.499081125,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.07,0.17535969,0.09209943,0
DSDP610,NaN,53.2215,-18.8868,52.76275977,-19.59678031,52.55037564,-19.92329414,2417,141.62,NaN,2.8957,0.54136394,tex,NaN,NaN,Naafs,2020,https://doi.org/10.1029/2020PA003905,https://doi.org/10.1594/PANGAEA.911564,,0.25,0.17188691,0.08276718,0
