SiteName,SiteHole,Lat,Lon,pLat325,pLon325,pLat475,pLon475,WaterDepth,MBSF,MCD,Age,ProxyValue,ProxyType,CleaningMethod,Species,LeadAuthor,Year,pubDOI,dataDOI,notes,BIT,MI,deltaRI,QualityFlag
MD05-2896,,8.825,111.4412,,,,,,,,0,0.689,tex,,,Tierney,2015,https://doi.org/10.1038/sdata.2015.29,https://www.ncei.noaa.gov/access/paleo-search/study/18615,1 coretop 211 km,,,,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,3.5,0.06,0.661513536,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.096,0.417480026,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,4.955,0.0821,0.692319485,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.148,0.412470278,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,7.695,0.12095,0.743593121,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.148,0.371063387,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,9.405,0.14405,0.680338778,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.217,0.452109033,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,10.385,0.15585,0.616856465,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.174,0.462310989,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,14.085,0.20885,0.701215807,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.109,0.410464756,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,17.22,0.2544,0.644873094,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.151,0.442792371,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,19.67,0.2974,0.685116646,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.06,0.40313999,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,20.63,0.3143,0.713637094,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.093,0.389101708,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,22.895,0.37185,0.670584389,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.108,0.430202409,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,25.005,0.41505,0.737968816,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,NaN,NaN,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,27.825,0.4625,0.695338309,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,NaN,NaN,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,29.94,0.5008,0.684551016,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.114,0.400282676,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,31.075,0.52325,0.680517389,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.174,0.436044069,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,33.225,0.5865,0.725961155,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.128,0.401544159,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,35.105,0.6281,0.673070384,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.12,0.419751551,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,36.475,0.6515,0.621427707,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.302,0.504873766,NaN,1
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,39.97,0.7077,0.67713055,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.203,0.422604397,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,40.52,0.7162,0.659865534,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.159,0.441179801,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,42.615,0.77145,0.719574029,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,NaN,NaN,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,44.41,0.8282,0.684487288,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.105,0.408326986,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,46.17,0.8664,0.644496651,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.275,0.471862299,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,47.52,0.9098,0.691271527,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.124,0.405921971,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,48.685,0.9387,0.662731009,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.725,0.607769141,NaN,1
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,50.745,0.9758,0.659387582,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.251,0.452823051,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,52.22,1.0296,0.693858531,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.148,0.412699642,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,53.33,1.0599,0.64359974,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.162,0.443513127,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,55.79,1.1058,0.698150902,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,NaN,NaN,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,57.55,1.145,0.665086104,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.097,0.419516599,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,59.525,1.18675,0.682090193,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.135,0.425557419,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,61.61,1.2392,0.717944962,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.228,0.464928737,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,65.635,1.3257,0.652478852,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.111,0.434062892,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,66.19,1.3368,0.691984512,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.085,0.398049148,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,67.715,1.38045,0.69786677,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.092,0.408955483,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,68.7,1.409,0.680907539,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.137,0.410126083,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,70.27,1.4504,0.711912289,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,NaN,NaN,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,72.51,1.4982,0.694953775,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.127,0.406514575,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,74.55,1.553,0.668555874,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.13,0.42684617,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,76.63,1.5989,0.693954766,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.099,0.405587618,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,79.4,1.654,0.674904732,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.234,0.464573325,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,81.005,1.6821,0.70204926,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.147,0.405531503,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,83.46,1.7252,0.711341141,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.213,0.429420527,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,85.02,1.7756,0.736999566,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,NaN,NaN,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,86.715,1.81115,0.720974635,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.137,0.405211278,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,88.605,1.83305,0.726590599,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.079,0.391241693,NaN,0
ODP1143,NaN,9.361933,113.285133,9.725677067,112.626083,9.893027856,112.3197815,2772,NaN,92.525,1.88025,0.71662993,tex,NaN,NaN,O'Brien,2014,https://doi.org/10.1038/ngeo2194,https://doi.org/10.1594/PANGAEA.833441,,0.124,0.390188059,NaN,0
