SiteName,SiteHole,Lat,Lon,pLat325,pLon325,pLat475,pLon475,WaterDepth,MBSF,MCD,Age,ProxyValue,ProxyType,CleaningMethod,Species,LeadAuthor,Year,pubDOI,dataDOI,notes,BIT,MI,deltaRI,QualityFlag
MW91-9GGC-15 MW91-9GGC-38 MW91-9GGC-29,,0.0138,159.067,,,,,,,,0,0.698,,,,Tierney,2015,https://doi.org/10.1038/sdata.2015.29,https://www.ncei.noaa.gov/access/paleo-search/study/18615,3 coretops 62 km,,,,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,2.087344633,0.109462575,0.661633855,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.226489392,0.005060661,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,4.627216495,0.227943048,0.695260486,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.201156759,0.12864837,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,5.083015464,0.241621855,0.656640418,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.20203086,0.124956762,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,9.284561856,0.453102117,0.650665565,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.199894097,0.140344249,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,13.72833333,0.630205382,0.69123783,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.217632778,0.078106285,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,15.00028708,0.687488716,0.663452756,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.219665019,0.073934486,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,15.87834928,0.724255647,0.648772323,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.226522436,0.072797467,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,16.60430622,0.758561508,0.684772082,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.216371575,0.085534778,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,17.75985765,0.843966398,0.668863455,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.188571504,0.184910609,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,19.67871886,0.92913712,0.647772089,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.181135317,0.036213947,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,21.49580357,0.991508805,0.654124989,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.210358134,0.099520579,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,22.71705263,1.04409948,0.653803113,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.211136102,0.089443327,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,24.06692833,1.10127771,0.641614941,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.210002404,0.089622454,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,25.03535836,1.154949891,0.649371971,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.204801028,0.093550326,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,25.22904437,1.163900431,0.670134813,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.200989721,0.082203337,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,25.73262799,1.185504983,0.694160685,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.183689232,0.180729899,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,25.98829352,1.196903823,0.696324642,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.223885057,0.013600182,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,26.45220339,1.219411201,0.682238742,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.200361496,0.096249186,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,27.11661017,1.247456861,0.645784081,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.223943282,0.08535751,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,28.71992593,1.320367901,0.697475607,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.191946951,0.057150677,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,32.49,1.484346458,0.64828932,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.212728496,0.141096793,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,36.00713235,1.647472259,0.692905871,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.200331787,0.096316366,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,40.02789326,1.852605502,0.693767762,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.226089196,0.058784961,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,41.32160112,1.898134671,0.668837504,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.206567973,0.125271352,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,42.68339888,1.946634235,0.676090041,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.206291648,0.091501939,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,44.07256198,2.018815763,0.696873865,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.200583786,0.11826957,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,45.59322314,2.058285157,0.688104084,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.20358817,0.089089516,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,47.99884298,2.156955982,0.68387439,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.216363067,0.09529756,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,49.597,2.206536966,0.668179817,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.239753139,0.001263046,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,51.42684211,2.270729349,0.710034621,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.218403073,0.073914028,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,53.40090909,2.339465587,0.707528633,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.203267822,0.088576117,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,55.29892157,2.403461173,0.664089656,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.213781804,0.169285898,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,56.60503937,2.440063085,0.693670066,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.235595573,0.069002249,0
ODP806,NaN,0.318667,159.361,-0.210013808,161.3432916,-0.465933219,162.2542871,2520,NaN,58.12,2.504697708,0.679030129,tex,NaN,NaN,Zhang,2014,https://doi.org/10.1126/science.1246172,https://doi.org/10.1594/PANGAEA.861262,,NaN,0.244247205,0.00785316,0
